id,gen,sp,ssp,en,lat,lng,alt,q,type,rec,rmk,bird-seen
200959,Galerida,malabarica,,Malabar Lark,18.7481,73.4072,600,A,"call, male, song",Sushant more,,yes
44811,Galerida,malabarica,,Malabar Lark,15.562,73.757,3,A,song,Sander Bot,,unknown
44809,Galerida,malabarica,,Malabar Lark,15.562,73.757,3,A,song,Sander Bot,,unknown
578189,Galerida,malabarica,,Malabar Lark,19.0687,73.604,1000,B,song,Rajgopal Patil,"Blyth&#039;s Reed Warbler, Large-billed Crow. Habitat: Open grassy patch with cottages near forest.",yes
578186,Galerida,malabarica,,Malabar Lark,19.0687,73.604,1000,B,song,Rajgopal Patil,Habitat: Open grassy patch with cottages near forest.,yes
578179,Galerida,malabarica,,Malabar Lark,19.0687,73.604,1000,B,song,Rajgopal Patil,Habitat: Open grassy patch with cottages near forest. Bird singing from fence wire,no
369213,Galerida,malabarica,,Malabar Lark,11.5389,76.6428,,B,song,Peter Boesman,Song flight. Very windy conditions.,unknown
328064,Galerida,malabarica,,Malabar Lark,18.7319,73.4005,600,B,flight call,Rajgopal Patil,"Habitat: Grassy lake shore.
Filtered some wind noise.",yes
41372,Galerida,malabarica,,Malabar Lark,12.050317,76.130705,?,B,song,David Farrow,,unknown
474088,Galerida,malabarica,,Malabar Lark,11.7013,76.6361,900,C,"flight call, single flight call",Frank Lambert,,yes
44827,Galerida,malabarica,,Malabar Lark,15.4528,73.8023,3,C,call,Sander Bot,,unknown
256362,Eremophila,alpestris,,Horned Lark,30.4604,79.2748,1500,B,flight call,Viral joshi,unexpected bird for this area,yes
361365,Calandrella,acutirostris,,Hume's Short-toed Lark,23.4719,87.3176,60,D,call,Sagar Adhurya,"recorded with Nikon D5200
Image link https://www.facebook.com/photo.php?fbid=1383745871700536&set=gm.852506548221386&type=3",yes
295142,Calandrella,dukhunensis,,Mongolian Short-toed Lark,15.3917,73.8864,70,B,flight call,Mandar Bhagat,Flock of 50+ larks,yes
404697,Calandrella,dukhunensis,,Mongolian Short-toed Lark,15.5161,73.8919,0,C,flight call,Antonio Xeira,"Sykes's Short-toed Lark Calandrella dukhunensis

Big flocks moving around

Editing: High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder without microphone.",yes
236315,Calandrella,dukhunensis,,Mongolian Short-toed Lark,20.7582,77.6107,320,C,flight call,Krishna Khan,Winter flocks of 100-150 birds were observed in open stony grassland having semi desert vegetation. Subspecies dukhunensis was identified by its rufous wash at breast side. Accompnied with Manoj Bind and Vaibhav Dalal.,yes
472601,Calandrella,brachydactyla,,Greater Short-toed Lark,26.986,77.611,,B,Call,Peter Boesman,"Calls of a large flock of some 50 birds, mainly vocalizing when making short flights.",unknown
472600,Calandrella,brachydactyla,,Greater Short-toed Lark,26.986,77.611,,B,Call,Peter Boesman,"Calls of a large flock of some 50 birds, mainly vocalizing when making short flights.",unknown
472599,Calandrella,brachydactyla,,Greater Short-toed Lark,26.986,77.611,,B,Call,Peter Boesman,"Calls of a large flock of some 50 birds, mainly vocalizing when making short flights.",unknown
472598,Calandrella,brachydactyla,,Greater Short-toed Lark,26.986,77.611,,B,Call,Peter Boesman,"Calls of a large flock of some 50 birds, mainly vocalizing when making short flights.",unknown
166341,Calandrella,brachydactyla,,Greater Short-toed Lark,23.3987,71.669,20,B,flight call,Frank Lambert,Small flock flighing past. This is an abundant winter visitor in this area.,yes
149698,Calandrella,brachydactyla,,Greater Short-toed Lark,23.3987,71.669,20,B,flight call,Frank Lambert,,yes
98671,Calandrella,brachydactyla,,Greater Short-toed Lark,21.593,71.311,?,B,flight call,vir joshi,,unknown
472602,Calandrella,brachydactyla,,Greater Short-toed Lark,26.986,77.611,,C,Call,Peter Boesman,"Calls of a large flock of some 50 birds, mainly vocalizing when making short flights.",unknown
308190,Calandrella,brachydactyla,,Greater Short-toed Lark,27.2575,70.892,170,C,call,Mike Nelson,,yes
149601,Calandrella,brachydactyla,,Greater Short-toed Lark,23.261,69.2036,180,C,flight call,Frank Lambert,small flocks passing regularly on their way to roost at dusk,yes
149576,Calandrella,brachydactyla,,Greater Short-toed Lark,27.2575,70.892,170,C,"flight call, juvenile",Frank Lambert,,yes
529011,Melanocorypha,bimaculata,,Bimaculated Lark,22.856,72.291,20,no score,song,Ding Li Yong,,unknown
508286,Melanocorypha,bimaculata,,Bimaculated Lark,29.5334,78.9334,600,B,song,Jean Roché,,unknown
308184,Melanocorypha,bimaculata,,Bimaculated Lark,27.2575,70.892,170,C,call,Mike Nelson,,yes
149580,Melanocorypha,bimaculata,,Bimaculated Lark,27.2575,70.892,170,C,"flight call, juvenile",Frank Lambert,,yes
426386,Alaudala,raytal,,Sand Lark,26.935667,92.843335,,A,song,Peter Boesman,,unknown
426384,Alaudala,raytal,,Sand Lark,26.935667,92.843335,,A,call,Peter Boesman,Calls of several birds in flight,unknown
426383,Alaudala,raytal,,Sand Lark,26.935667,92.843335,,A,song and call,Peter Boesman,Calls and song in flight.,unknown
122992,Alaudala,raytal,,Sand Lark,22.411,69.1929,0,A,song,vir joshi,,yes
454345,Alaudala,raytal,krishnakumarsinhji,Sand Lark,22.5192,70.0496,10,B,song,Ross Gallardy,,yes
426387,Alaudala,raytal,,Sand Lark,26.935667,92.843335,,B,song,Peter Boesman,,unknown
426385,Alaudala,raytal,,Sand Lark,26.935667,92.843335,,B,call,Peter Boesman,Calls in flight.,unknown
317377,Alaudala,raytal,raytal,Sand Lark,26.9498,92.7053,190,B,song,Phil Gregory,"Singing from flood debris tree trunk  on sand bar, a very pale form with no streaks below",yes
317376,Alaudala,raytal,raytal,Sand Lark,26.9498,92.7053,190,B,call,Phil Gregory,"Calling on sand bar, a very pale form with no streaks below",yes
79728,Alaudala,raytal,,Sand Lark,27.6834,95.3473,160,B,song,Frank Lambert,,unknown
41371,Alaudala,raytal,,Sand Lark,,,?,B,song,David Farrow,,unknown
453852,Alaudala,raytal,,Sand Lark,26.2539,91.9132,50,C,flight call,Leons Mathew Abraham,Many birds were seen in the area. Most of them were engaged in flight-song displays.,yes
187596,Alaudala,raytal,,Sand Lark,23.4744,87.3064,60,C,call,Sagar Adhurya,Equipment: Canon PS SX150IS,yes
401876,Spizixos,canifrons,,Crested Finchbill,25.8193,94.9681,1800,no score,call,Joli Borah,,no
549638,Spizixos,canifrons,,Crested Finchbill,25.6152,94.0014,2600,A,"call, song",Dibyendu Ash,,yes
455262,Spizixos,canifrons,,Crested Finchbill,25.6885,94.0428,1000,A,call,Meena Haribal,There were other species along with these birds,yes
455261,Spizixos,canifrons,,Crested Finchbill,25.6885,94.0428,1000,A,call,Meena Haribal,There were other species along with these birds,yes
455260,Spizixos,canifrons,,Crested Finchbill,25.6885,94.0428,1000,A,call,Meena Haribal,There were other species along with these birds,yes
426917,Spizixos,canifrons,,Crested Finchbill,25.422133,91.792098,,A,call,Peter Boesman,,unknown
426920,Spizixos,canifrons,,Crested Finchbill,25.422133,91.792098,,B,song,Peter Boesman,,unknown
426919,Spizixos,canifrons,,Crested Finchbill,25.422133,91.792098,,B,call,Peter Boesman,,unknown
426918,Spizixos,canifrons,,Crested Finchbill,25.422133,91.792098,,B,call,Peter Boesman,,unknown
79457,Spizixos,canifrons,,Crested Finchbill,,,?,B,song,Desmond Allen,bird singing,unknown
470169,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,2400,A,call,Ramit Singal,,yes
470140,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,2400,A,call,Ramit Singal,,yes
470101,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,2400,A,call,Ramit Singal,,no
470099,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,2400,A,call,Ramit Singal,,no
470095,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,2400,A,call,Ramit Singal,,no
426867,Pycnonotus,striatus,,Striated Bulbul,27.11667,92.43333,,A,call,Peter Boesman,,unknown
426866,Pycnonotus,striatus,,Striated Bulbul,27.11667,92.43333,,A,call,Peter Boesman,,unknown
426865,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,,A,song,Peter Boesman,,unknown
426864,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,,A,song,Peter Boesman,,unknown
426863,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,,A,call,Peter Boesman,,unknown
243545,Pycnonotus,striatus,,Striated Bulbul,27.1167,92.4333,2100,A,call,Oscar Campbell,"Two birds in tree top, calling. Great Barbet also in same tree and giving 'skeeeeee' call.",yes
35552,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,?,A,song,Arnold Meijer,,unknown
35551,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,?,A,song,Arnold Meijer,,unknown
426868,Pycnonotus,striatus,,Striated Bulbul,27.1567,92.4606,,B,call,Peter Boesman,,unknown
543150,Pycnonotus,priocephalus,,Grey-headed Bulbul,10.1348,76.7563,50,A,call,Sathyan Meppayur,,yes
509418,Pycnonotus,priocephalus,,Grey-headed Bulbul,16.0686,73.4802,60,A,"adult, song",Jason Anderson,This record appears to extend the range (as illustrated on Xeno-canto) NW along the coast.,yes
191053,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.2087,74.1258,20,A,call,Mandar Bhagat,,yes
416841,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.8035,74.1449,130,B,call,Ashish Jha,"I played call of the bird, to which this individual responded. The call was slightly modified to remove noisy part. Bird was perched right above me and I recorded call using smartphone app. Bird remain perched for over 5 minutes at height of around 7 meters off the ground under the canopy.",yes
356269,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.6697,74.1734,750,B,call,Pronoy Baidya,,yes
343924,Pycnonotus,priocephalus,,Grey-headed Bulbul,9.0966,77.1035,80,B,call,HARI MAVELIKARA,,yes
295480,Pycnonotus,priocephalus,,Grey-headed Bulbul,13.347,74.788,100,B,call,Ramit Singal,,yes
265123,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.3622,73.8918,10,B,"call, song",Mandar Bhagat,two birds communicating,yes
265120,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.3622,73.8918,10,B,"call, song",Mandar Bhagat,more then two birds were calling. Last five notes are different from first calls.May be different sexes(?),yes
215860,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.375,74.2542,190,B,call,Pankaj Lad,,yes
178262,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.4382,74.2548,140,B,call,vir joshi,,yes
125720,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.399,74.176,100,B,song,Sudipto Roy,"Bird recorded on a clear sunny day near a brook in the jungle behind the Shiva Temple in Tambdi Surla, Bhagwan Mahavir WLS, Goa",no
90576,Pycnonotus,priocephalus,,Grey-headed Bulbul,13.347,74.789,117,B,Call,Ramit Singal,,unknown
44856,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.3989,74.1759,70,B,call,Sander Bot,,unknown
369508,Pycnonotus,priocephalus,,Grey-headed Bulbul,10.0547592,76.7626119,,C,call,Peter Boesman,,unknown
194545,Pycnonotus,priocephalus,,Grey-headed Bulbul,13.347,74.788,100,C,call,Madhushri Mudke ,,yes
163929,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.5442,73.7733,10,C,call,Albert Lastukhin,,unknown
80698,Pycnonotus,priocephalus,,Grey-headed Bulbul,,,1000,C,Call,Richard Fleming,,unknown
48851,Pycnonotus,priocephalus,,Grey-headed Bulbul,,,200,C,call,Dilip KG,,unknown
318994,Pycnonotus,priocephalus,,Grey-headed Bulbul,15.4565,74.2712,100,D,call,Shashikant S Naik,,yes
356145,Pycnonotus,atriceps,,Black-headed Bulbul,24.432,92.3307,50,A,call,Vijay Anand Ismavel,,yes
356144,Pycnonotus,atriceps,,Black-headed Bulbul,24.432,92.3307,50,A,call,Vijay Anand Ismavel,,yes
312425,Pycnonotus,atriceps,atriceps,Black-headed Bulbul,24.432,92.3307,50,A,call,Vijay Anand Ismavel,,yes
297168,Pycnonotus,atriceps,,Black-headed Bulbul,24.4739,92.2877,50,A,call,Vijay Anand Ismavel,I observed 4 Black-headed Bulbuls foraging together. One of them kept calling. There were a number of other birds in the background - most of them were Red-whiskered and Red-vented bulbuls.,yes
496067,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.5019,92.7079,80,A,song,Somkiat Pakapinyo (Chai),,yes
496066,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.5019,92.7079,80,A,song,Somkiat Pakapinyo (Chai),,yes
369531,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.797488,92.7176571,,A,song,Peter Boesman,,unknown
369530,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.797488,92.7176571,,B,song,Peter Boesman,,unknown
369528,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.5156,92.7116,,B,song,Peter Boesman,,unknown
369527,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.5156,92.7116,?,B,song,Peter Boesman,ID certainty 80%.,unknown
369526,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.5156,92.7116,?,B,song,Peter Boesman,ID certainty 80%.,unknown
341289,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.5147,92.7106,80,B,call,Oscar Campbell,"Two birds very close by at fruiting bushes in closed forest a little off road. One quite curious, calling with a soft squeak after bouts of pishing from me; latter and long pauses cut out. This species seems amazingly quiet (for a bulbul).",yes
369532,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.715797,92.732753,,C,song,Peter Boesman,,unknown
341290,Pycnonotus,fuscoflavescens,,Andaman Bulbul,11.5147,92.7106,80,C,call,Oscar Campbell,Two birds very close by at fruiting bushes in closed forest a little off road. Calling with soft squeak after bouts of pishing from me; latter and long pauses cut out. Same bird also at XC341289.,yes
252776,Pycnonotus,flaviventris,,Black-crested Bulbul,25.5893,94.3896,1200,A,"call, song",Mandar Bhagat,,yes
21867,Pycnonotus,flaviventris,,Black-crested Bulbul,25.5667,91.8667,?,A,song,Mathias Ritschard,,unknown
19583,Pycnonotus,flaviventris,,Black-crested Bulbul,29.5806,78.8806,?,A,song,David Farrow,,unknown
440424,Pycnonotus,flaviventris,flaviventris,Black-crested Bulbul,26.2356,94.3184,480,B,call,Dibyendu Ash,Mellow calling from bush thickets.,no
426861,Pycnonotus,flaviventris,,Black-crested Bulbul,26.672638,91.004331,,B,song,Peter Boesman,,unknown
426860,Pycnonotus,flaviventris,,Black-crested Bulbul,27.0223,92.4139,,B,song,Peter Boesman,,unknown
355095,Pycnonotus,flaviventris,,Black-crested Bulbul,26.8187,88.3464,320,B,song,Mike Dooher,,yes
355094,Pycnonotus,flaviventris,,Black-crested Bulbul,26.8187,88.3464,320,B,song,Mike Dooher,,yes
473030,Pycnonotus,flaviventris,,Black-crested Bulbul,29.54,79.1,,C,Song,Peter Boesman,,unknown
112908,Pycnonotus,flaviventris,,Black-crested Bulbul,29.5535,78.9149,420,C,song,vir joshi,,yes
448142,Pycnonotus,gularis,,Flame-throated Bulbul,13.3193,74.8111,30,no score,call,ARUN PRABHU,,yes
473510,Pycnonotus,gularis,,Flame-throated Bulbul,10.1274,76.7546,60,A,song,Frank Lambert,,unknown
473508,Pycnonotus,gularis,,Flame-throated Bulbul,10.1274,76.7546,60,A,song,Frank Lambert,,unknown
369514,Pycnonotus,gularis,,Flame-throated Bulbul,10.1273569,76.7545867,,A,song,Peter Boesman,,unknown
369513,Pycnonotus,gularis,,Flame-throated Bulbul,10.1273569,76.7545867,,A,call,Peter Boesman,,unknown
369512,Pycnonotus,gularis,,Flame-throated Bulbul,10.1273569,76.7545867,,A,song,Peter Boesman,,unknown
369511,Pycnonotus,gularis,,Flame-throated Bulbul,10.1273569,76.7545867,,A,song,Peter Boesman,,unknown
287466,Pycnonotus,gularis,,Flame-throated Bulbul,15.4876,74.001,50,A,song,Mandar Bhagat,,yes
216650,Pycnonotus,gularis,,Flame-throated Bulbul,15.399,74.176,100,A,song,Sudipto Roy,Recorded inside Backwoods Camp where this species is plentiful.,yes
214647,Pycnonotus,gularis,,Flame-throated Bulbul,10.1945,76.5569,5,A,"call, song",Premchand Reghuvaran,Singing and saw two - place is a riverside,yes
214031,Pycnonotus,gularis,,Flame-throated Bulbul,14.9721,74.1471,110,A,call,Pankaj Lad,,yes
214026,Pycnonotus,gularis,,Flame-throated Bulbul,14.9721,74.1471,110,A,call,Pankaj Lad,,yes
209941,Pycnonotus,gularis,,Flame-throated Bulbul,13.347,74.789,100,A,"call, male",Ramit Singal,,yes
194202,Pycnonotus,gularis,,Flame-throated Bulbul,15.4876,74.001,50,A,"call, song",Mandar Bhagat,,yes
190871,Pycnonotus,gularis,,Flame-throated Bulbul,15.0477,74.2755,480,A,"probably breeding call, song",Omkar Dharwadkar,"Forest type: Semi-evergreen
Two birds were seen courting. Male was courtship feeding the female and calling continuously. The female also would respond once in a while. So probably a breeding call.",yes
172588,Pycnonotus,gularis,,Flame-throated Bulbul,15.617,74.2152,110,A,"call, song",Eveny Luis,,yes
19671,Pycnonotus,gularis,,Flame-throated Bulbul,10.4395,76.8703,?,A,song,David Farrow,,unknown
498568,Pycnonotus,gularis,,Flame-throated Bulbul,11.5438,76.0257,800,B,"call, song",Sreekumar Chirukandoth,"There were a few birds in the bush, flying in and out and singing. Recorded by Yu Yureka2/RecForge II/ocenaudio",yes
473509,Pycnonotus,gularis,,Flame-throated Bulbul,10.1274,76.7546,60,B,song,Frank Lambert,,unknown
306398,Pycnonotus,gularis,,Flame-throated Bulbul,15.5442,73.7733,10,B,song,Albert Lastukhin,,yes
302749,Pycnonotus,gularis,,Flame-throated Bulbul,10.3115,76.5507,100,B,call,Dilip KG,from bush,yes
196567,Pycnonotus,gularis,,Flame-throated Bulbul,15.375,74.2542,190,B,call,Andrew Mascarenhas,,yes
196564,Pycnonotus,gularis,,Flame-throated Bulbul,15.375,74.2542,190,B,call,Andrew Mascarenhas,,yes
125501,Pycnonotus,gularis,,Flame-throated Bulbul,15.399,74.176,100,B,song,Sudipto Roy,,yes
44887,Pycnonotus,gularis,,Flame-throated Bulbul,10.4395,76.8703,751,B,song,Sander Bot,Split: Flame-throated Bulbul,unknown
362109,Pycnonotus,gularis,,Flame-throated Bulbul,11.3362,76.1102,650,C,call,Vivek Puliyeri,,yes
129030,Pycnonotus,gularis,,Flame-throated Bulbul,13.347,74.789,100,C,song,Ramit Singal,,yes
178275,Pycnonotus,gularis,,Flame-throated Bulbul,15.3132,74.5451,600,D,call,vir joshi,,yes
573345,Pycnonotus,jocosus,,Red-whiskered Bulbul,12.8322,80.0376,50,A,"adult, song",Sreekumar Chirukandoth,For details see here https://ebird.org/checklist/S38249410,yes
571201,Pycnonotus,jocosus,fuscicaudatus,Red-whiskered Bulbul,18.8822,73.5767,700,A,call,Rajgopal Patil,,yes
547563,Pycnonotus,jocosus,,Red-whiskered Bulbul,13.0713,77.5798,,A,song,Andrew Spencer,Archived at the Macaulay Library as ML174806141,yes
496061,Pycnonotus,jocosus,,Red-whiskered Bulbul,11.68,92.73,10,A,"call, song",Somkiat Pakapinyo (Chai),,yes
496060,Pycnonotus,jocosus,,Red-whiskered Bulbul,11.68,92.73,10,A,song,Somkiat Pakapinyo (Chai),,yes
473031,Pycnonotus,jocosus,,Red-whiskered Bulbul,29.5334,78.9334,,A,Song,Peter Boesman,,unknown
369521,Pycnonotus,jocosus,,Red-whiskered Bulbul,10.055,77.071,,A,song,Peter Boesman,,unknown
369520,Pycnonotus,jocosus,,Red-whiskered Bulbul,10.055,77.071,,A,song,Peter Boesman,,unknown
369519,Pycnonotus,jocosus,,Red-whiskered Bulbul,10.0558617,77.0712952,,A,call,Peter Boesman,,unknown
